Date,Title,Price (USD),Neighbourhood,City,Building Area (sqm),Land Area (sqm),Bedrooms,Bathrooms
2025-09-06 00:43:42,"657m² Land for sale in Mkhosana, Victoria Falls",55000,Victoria Falls,,,,,
2025-09-06 00:43:42,"Spacious home for Sale in Dzivarasekwa, Extension  Harare!",30000,Dzivarasekwa, Harare High Density,104,,3,2
2025-09-06 00:43:42,Unique Development Opportunity On Greendale Avenue,330000,Greendale North, Harare North,300,,4,2
2025-09-06 00:43:42,Superbly Location,245000,Glen Lorne, Harare North,362,,4,
2025-09-06 00:43:42,Pelandaba West,35000,Pelandaba, Bulawayo High-Density,102,,3,2
2025-09-06 00:43:42,Vacant Land Perfect For Redevelopment Up For Grabs,1400000,Rainham, Harare West,,,,
2025-09-06 00:43:42,Chinhoyi Double storey house for sale,200000,Chinhoyi,,640,,4,
2025-09-06 00:43:43,Chinhoyi house new mzari,195000,Chinhoyi,,3200,,5,5
2025-09-06 00:43:43,Stylish 2-Bedroom Apartment on First floor.,48000,Bulawayo City Centre, Bulawayo CBD,,,2,1
2025-09-06 00:43:43,House for sale,32000,Chitungwiza,,110,,3,2
2025-09-06 00:43:43,5 Acres with Stunning Views,390000,Shawasha Hills, Harare North,,,,
2025-09-06 00:43:43,Prime Land for Sale – Mutare Christmas Pass,105000,Mutare CBD, Mutare,,,,
2025-09-06 00:43:43,"Mt Pleasant Heights, just after Police Station, New Project",75000,Mt Pleasant Heights, Harare West,,,,
2025-09-06 00:43:43,Land available for sale,40000,Lynfield, Gweru,,,,
2025-09-06 00:43:43,Multi Apartment residential Property,110000,Chiredzi,,580,,4,2
2025-09-06 00:43:43,Duplex Apartments,260000,Marlborough, Harare West,140,,3,2
2025-09-06 00:43:43,"11 513m² Warehouse & Factory for Sale in Graniteside, Harare",3850000,Graniteside, Harare South,,,,
2025-09-06 00:43:43,Charming 3-Bedroom Home in Emganwini with Verandah,35000,Emganwini, Bulawayo High-Density,,,3,2
2025-09-06 00:43:43,"Investor's Delight For Sale in Chinhoyi, Mashonaland West",200000,Chinhoyi,,1500,,5,2
2025-09-06 00:43:43,"1.2 Hectare Farmland for Sale in Beautiful Gweru East, Midlands Province",30000,Gweru East, Gweru,,,,
2025-09-06 00:43:43,Incomplete  Luxurious Mansion in Gletwin - Finish to Your Taste!,350000,Gletwin Park, Harare North,800,,5,6
2025-09-06 00:43:43,Residential House   In Darlington.,160000,Darlington, Mutare,300,,3,1
2025-09-06 00:43:43,Property for Sale in Marlborough,270000,Marlborough, Harare West,,,4,4
2025-09-06 00:43:43,"4-Bedroom Home In Cold Comfort , Harare For Sale",165000,Cold Comfort, Harare West,,,4,3
2025-09-06 00:43:43,Main Road Frontage on Glenara in HIghlands,450000,Highlands, Harare North,300,,6,4
2025-09-06 00:43:43,"Prime corner stand for sale in Kinsley Estate, Borrowdale.",208000,Borrowdale, Harare North,,,,
2025-09-06 00:43:43,Residential stand for sale,13200,Mabvuku, Harare High Density,,,,
2025-09-06 00:43:44,Investment opportunity!!!,115000,Bindura,,,,10,6
2025-09-06 00:43:44,Morningside House For Sale,135000,Morningside, Masvingo,1,,4,2
2025-09-06 00:43:44,An opportunity up for grabs,8625,Wesley Park, Kadoma,,,,
2025-09-06 00:43:44,Greendale 4 Bedroomed House For Sale,280000,Greendale, Harare East,520,,4,2
2025-09-06 00:43:44,"Borrowdale stand, Deeds",210000,Borrowdale, Harare North,,,,
2025-09-06 00:43:44,Ideal for offices,255000,Hillside, Harare South,500,,3,2
2025-09-06 00:43:44,Burnside house for sale,275000,Burnside, Bulawayo East,10500,,4,2
2025-09-06 00:43:44,Great investment opportunity to buy on mortgage or cash,68000,Glaudina, Harare West,48,,2,1
2025-09-06 00:43:44,110 Hectares of Prime Agricultural Land in Mazowe!,430000,Mazowe,,,,,
2025-09-06 00:43:44,"A neat 2 bed flat forsale, eastlea",70000,Eastlea, Harare East,80,,2,1
2025-09-06 00:43:44,Neat,12800,Stoneridge, Harare South,100,,2,
2025-09-06 00:43:44,Tynwald Commercial property,150000,Tynwald, Harare West,200,,,
2025-09-06 00:43:44,Mabelreign house for sale 150k,150000,Mabelreign, Harare West,300,,4,2
2025-09-06 00:43:44,Mainway Meadows Shell Home with Great Potential – 947sqm,95000,Mainway Meadows, Harare South,947,,5,3
2025-09-06 00:43:44,Chitungwiza Ziko,90000,Chitungwiza,,200,,7,
2025-09-06 00:43:44,1.9 Hectare Plot Farm & Agricultural Land with Borehole in Ruwa for Sale,105000,Ruwa,,,,,
2025-09-06 00:43:44,5889sq m of Land For Sale In Glen Lorne,195000,Glen Lorne, Harare North,,,,
2025-09-06 00:43:44,Good rental investment,100000,Harare City Centre, Harare CBD,200,,2,1
2025-09-06 00:43:44,Stunning 4-Bedroom Home On 2 Acres,240000,Burnside, Bulawayo East,1,,4,2
2025-09-06 00:43:44,Compact 3-Bed Double Storey – Finish to Your Taste,70000,Damofalls,,350,,3,1
2025-09-06 00:43:45,Residential stand in Masasa park,40000,Msasa Park, Harare South,,,,
2025-09-06 00:43:45,Immaculate 3-bedroom home with 2-bedroom cottage,350000,Marlborough, Harare West,,,5,3
2025-09-06 00:43:45,"Charming 3-Bedroom Apartment with Borehole in Avondale, Harare",115000,Avondale, Harare North,100,,3,1
2025-09-06 00:43:45,Land on cumberland Road with views,150000,Nyanga,,,,,
2025-09-06 00:43:45,Just Listed!!!,330000,Greendale, Harare East,4200,,3,1
2025-09-06 00:43:45,"200sqm stand in a gated community in Aspindale , platinum road,30k",30000,Aspindale Park, Harare West,,,,
2025-09-06 00:43:45,Rusike Estate,75000,Arcturus,,,,,
2025-09-06 00:43:45,Developers/Businesses – Great Investment Opportunity!!!,900000,Avenues, Harare CBD,200,,,
2025-09-06 00:43:45,Nyabira Luna Estates – Residential Stands for Sale,36000,Nyabira,,,,,
2025-09-06 00:43:45,Kelvin Industrial For Sale,130000,Kelvin, Bulawayo CBD,1,,,
2025-09-06 00:43:45,Prime Development Opportunity in Fairview Phase 2,55000,Fairview, Harare West,,,,
2025-09-06 00:43:45,2 Bed Cluster Unit in 9Unit complex,60000,Waterfalls, Harare South,100,,2,1
2025-09-06 00:43:45,Rotsvilei Park Low Density Stand,25000,Marondera,,,,,
2025-09-06 00:43:45,Umwinsdale stand for sale,290000,Umwinsidale, Harare North,,,,
2025-09-06 00:43:45,Chegutu stand for sale,25000,Chegutu,,,,,
2025-09-06 00:43:45,Comfortable 4 Bedroomed Family Home,160000,Suburbs, Bulawayo East,,,4,2
2025-09-06 00:43:45,Gletwin Police Heights stand for Sale,150000,Gletwin Park, Harare North,,,,
2025-09-06 00:43:45,residential house for sale,190000,Braeside, Harare South,200,,3,
2025-09-06 00:43:45,Perfect head office!,350000,Eastlea, Harare East,400,,,
2025-09-06 00:43:45,3 Bedroomed House for Sale in Braeside,120000,Braeside, Harare South,300,,3,
2025-09-06 00:43:47,House For Sale In Mkoba 18 Gweru,22000,Mkoba, Gweru,,,1,
2025-09-06 00:43:47,Dunowen Estate Hatfield,40250,Hatfield, Harare South,,,,
2025-09-06 00:43:47,Reduced to Go!!,29000,Sandton Park, Harare West,,,,
2025-09-06 00:43:47,AFFORDABLE 1238m² STAND IN HARARE NORTH!,15000,Charlotte Brooke, Harare North,,,,
2025-09-06 00:43:47,Prime Industrial Land for Sale,295000,Ruwa,,,,,
2025-09-06 00:43:47,Greendale North 4 Bedroomed House For Sale,380000,Greendale, Harare East,480,,4,2
2025-09-06 00:43:47,Tynwald Stand For Sale,65000,Tynwald, Harare West,,,,
2025-09-06 00:43:47,Agro-residential plots for sale in Ruwa,65000,Ruwa,,,,,
2025-09-06 00:43:47,A charming starter home in Mainway Meadows,89000,Waterfalls, Harare South,,,3,1
2025-09-06 00:43:47,Upmarket Cluster Units In Prime Location.,370000,Borrowdale Brooke, Harare North,199,,3,2
2025-09-06 00:43:47,Bulawayo Lodge Four winds,290000,Four Winds, Bulawayo South,4500,,,
2025-09-06 00:43:47,Northend House for  Sale,75000,Northend, Bulawayo North,,,3,1
2025-09-06 00:43:47,Norton Plot for sale,60000,Norton,,,,,
2025-09-06 00:43:47,Solid Built Starter Home,30000,Chinhoyi,,180,,4,2
2025-09-06 00:43:47,Neat & Secure,140000,Ruwa,,198,,4,
2025-09-06 00:43:47,"Prime Location Commercial Land, Offers Over $2,500.000.00",2500000,Borrowdale, Harare North,,,,
2025-09-06 00:43:47,Prime Retail Space at Guhwa Growth Point,45000,Melfort,,500,,,
2025-09-06 00:43:47,Family Home on a Close in Greendale North!,460000,Greendale North, Harare North,400,,4,3
2025-09-06 00:43:47,Graniteside Warehouse/Factory,490000,Graniteside, Harare South,700,,,
2025-09-06 00:43:47,Beautifully Positioned Home In Famona,180000,Famona, Bulawayo South,300,,4,2
2025-09-06 00:43:49,"Prime 2500 m² Land for Sale in Greystone Park, Harare North!",125000,Greystone Park, Harare North,,,,
2025-09-06 00:43:49,Part double storey house for sale,225000,Helensvale, Harare North,200,,3,2
2025-09-06 00:43:49,"Prime Residential Stand for Sale – Carrick Creagh Estate, Borrowdale",120000,Carrick Creagh, Harare North,,,,
2025-09-06 00:43:49,Prime Commercial Land,1700000,Borrowdale, Harare North,,,,
2025-09-06 00:43:49,Budiriro 4B,75000,Budiriro, Harare High Density,60,,,
2025-09-06 00:43:49,Prime Commercial Property with 150m Highway Frontage on Harare-Beatrice Road,1500000,Beatrice,,400,,,
2025-09-06 00:43:49,Vainona,156000,Vainona, Harare North,89,,2,2
2025-09-06 00:43:49,Luxurius Entertainers Delight,320000,Burnside, Bulawayo East,,,4,
2025-09-06 00:43:49,Crowhill views House For Sale,120000,Crowhill Views, Harare North,200,,5,3
2025-09-06 00:43:49,Mandara: Your Canvas for Bespoke Living,135000,Mandara, Harare East,,,,
2025-09-06 00:43:49,"Build your dream home on 3900 square metres in Norton, Old Galloway",50000,Galloway, Norton,,,,
2025-09-06 00:43:49,Starter home,30000,Murehwa,,200,,3,1
2025-09-06 00:43:49,Prime Location For Offices!,450000,Avondale, Harare North,400,,3,1
2025-09-06 00:43:49,Finish to your taste,290000,Kambanji, Harare North,160,,3,3
2025-09-06 00:43:49,Farai Apartments: Elevate Your Lifestyle,220000,Marlborough, Harare West,300,,4,4
2025-09-06 00:43:49,Mutare Farm With Odzi River,250000,Zimunya, Mutare,,,,
2025-09-06 00:43:49,Marimba Park (Leopold Takawira),11500,Marimba Park, Harare High Density,,,,
2025-09-06 00:43:49,Commercial Property for sale,180000,Warren Park, Harare High Density,200,,,
2025-09-06 00:43:49,Chiredzi Offices and Warehouse for Sale,750000,Chiredzi,,1120,,,
2025-09-06 00:43:49,Prime Serviced Industrial Land in Sunway City for Sale,480000,Sunway City, Harare East,,,,
2025-09-06 00:43:50,Industrial Property In Gweru,800000,Gweru CBD, Gweru,0,,,
2025-09-06 00:43:50,Borrowdale Greystone Park Stand For Sale.,140000,Greystone Park, Harare North,,,,
2025-09-06 00:43:50,Residential house for sale,70000,Fidelity, Harare South,150,,4,2
2025-09-06 00:43:50,"4-Bedroom Family Home with Cottage for Sale in Riverside, Chinhoyi",95000,Chinhoyi,,,,4,
2025-09-06 00:43:50,"1,000m² Residential Stand in Crowhill Views, Harare",15000,Crowhill Views, Harare North,,,,
2025-09-06 00:43:50,4 Bedroomed house For Sale In Glaudina,48000,Glaudina, Harare West,,,4,2
2025-09-06 00:43:50,"Stunning 4-Bedroom Home with Pool in Alexandra Park, Harare",380000,Alexandra Park, Harare North,500,,4,2
2025-09-06 00:43:50,Rhodene House For Sale,125000,Masvingo,,,,3,
2025-09-06 00:43:50,?? Unlock Your Dream Home: Unfinished Spacious Living Awaits in Gletwin! ??,190000,Gletwin Park, Harare North,800,,5,3
2025-09-06 00:43:50,Build your Dream Home,30000,Knowe, Norton,,,,
2025-09-06 00:43:50,Windsor Property,70000,Windsor Park, Ruwa,1321,,2,2
2025-09-06 00:43:50,Industrial Property in Prime Location,390000,Chinhoyi,,,,,
2025-09-06 00:43:50,Prime Norton Land with Garden & Cottage - 3389m² Awaits!,65000,Knowe, Norton,,,,
2025-09-06 00:43:50,Rydale Ridge,80000,Rydale Ridge Park, Harare West,150,,4,
2025-09-06 00:43:50,Option of 2 units for sale in Granary Park Phase 2B,50000,Granary Park, Harare High Density,200,,5,2
2025-09-06 00:43:50,Newlands Modern Two-Bedroom Garden Flat,140000,Newlands, Harare North,101,,2,2
2025-09-06 00:43:50,2 Bedroomed Flat For Sale In Eastview Gardens!,70000,Eastlea, Harare East,170,,2,1
2025-09-06 00:43:50,Superb Gem In Beit Bridge,220000,Beitbridge,,225,,4,2
2025-09-06 00:43:50,"House for sale in Mt Pleasant Heights , phase 2 Jockster",320000,Mt Pleasant Heights, Harare West,800,,5,4
2025-09-06 00:43:50,Rockview Property,45000,Rockview, Harare East,,,3,1
2025-09-06 00:43:52,Great investment opportunities!,1100000,Ardbennie, Harare South,,,,
2025-09-06 00:43:52,Stands Galore in Timire Park in Ruwa with Essential Amenities for Sale!,45000,Ruwa,,,,,
2025-09-06 00:43:52,Retirement or Agricultural Bliss!,32000,Kensington, Bulawayo East,,,,
2025-09-06 00:43:52,11-Hct Prime Land for Sale – Residential or Agricultural Development,550000,Weirmouth, Mutare,,,,
2025-09-06 00:43:52,Hillside house for sale!,230000,Hillside, Harare South,340,,4,
2025-09-06 00:43:52,A choice of 3 Charming 3-Bed  Flat with Borehole in Zimre Park,65000,Zimre Park, Harare East,150,,3,1
2025-09-06 00:43:52,Magnificent split level family home,1100000,Helensvale, Harare North,,,4,3
2025-09-06 00:43:52,Prime Commercial Property for Sale.,1750000,Gweru CBD, Gweru,40000,,,
2025-09-06 00:43:52,"Luxury Home for Sale – Philadelphia/  opposite Borrowdale Brooke, Harare",450000,Borrowdale, Harare North,1200,,3,
2025-09-06 00:43:52,Fernvalley property for sale,95000,Fern valley, Mutare,200,,3,1
2025-09-06 00:43:52,"An Investment Opportunity In A Prime Location,  only three units left",425000,Chisipite, Harare North,500,,4,3
2025-09-06 00:43:52,Good Hope  4-Bed Semi-Finished Home |For Sale lWith  3-Bed Cottage on 1 Acre!,300000,Goodhope, Harare West,800,,4,4
2025-09-06 00:43:52,Marwede (Sunview),17000,Glaudina, Harare West,,,,
2025-09-06 00:43:52,Richmond Stand for Sale.,30000,Richmond, Bulawayo North,,,,
2025-09-06 00:43:52,Warren Park D,8000,Warren Park, Harare High Density,,,,
2025-09-06 00:43:52,Luxurious Property for Sale!!!,310000,Mount Pleasant Heights, Harare North,,,5,2
2025-09-06 00:43:52,Vast piece of land!!!,1900000,The Grange, Harare North,,,,
2025-09-06 00:43:52,Invest In Peakwood Village,235000,Greendale, Harare East,170,,3,2
2025-09-06 00:43:52,Prime 6-Acres of Land .,85000,Kensington, Bulawayo East,,,,
2025-09-06 00:43:52,Newly constructed garden flat in Greendale,155000,Greendale, Harare East,200,,5,4
2025-09-06 00:43:54,Commercial Stand for Sale in Southlea Park,375000,Southlea Park, Harare South,,,,
2025-09-06 00:43:54,14.1 Hectares Prime Residential Land For Sale in Old Marlborough,1900000,Marlborough, Harare West,,,,
2025-09-06 00:43:54,Newly built and neat Cluster house in Arlington,190000,Arlington, Harare South,250,,3,2
2025-09-06 00:43:54,"Charming 3-Bedroom Townhouse in Waterfalls, Harare South",85000,Waterfalls, Harare South,125,,3,2
2025-09-06 00:43:54,2 Hectare Agriplots For Sale,35000,Umguza, Bulawayo North,,,,
2025-09-06 00:43:54,Uplands Waterfalls stand for sale,55000,Waterfalls, Harare South,,,,
2025-09-06 00:43:54,Industrial Stand Close To Railway Line And Road.,150000,Nyakamete, Mutare,,,,
2025-09-06 00:43:54,Finish To Your Taste This Incomplete Four Bedroomed House In Haydon,135000,Haydon Park, Harare West,400,,4,4
2025-09-06 00:43:54,Dream home.  10 bedrooms,600000,Glen Helen Way, Glen Lorne,,,10,6
2025-09-06 00:43:54,Industrial warehouse for sale,650000,Ardbennie, Harare South,1900,,,
2025-09-06 00:43:54,"Spacious 4-Bedroom Home in Charlotte Brooke, Harare North",70000,Charlotte Brooke, Harare North,340,,4,
2025-09-06 00:43:54,Commercial -Fairbridge,500000,Fairbridge Park, Mutare,300,,,
2025-09-06 00:43:54,A Renovator’s Dream on 6000sqm in a Prestigious Highlands Location,550000,Highlands, Harare North,1500,,5,3
2025-09-06 00:43:54,Prime 2000sqm Stand in Gletwyn with Breathtaking Estate Views & Approved Subdivision Permit,130000,Gletwin Park, Harare North,,,,
2025-09-06 00:43:54,Newlands Golden Triangle For sale,1500000,Newlands, Harare North,500,,3,2
2025-09-06 00:43:54,Commercial Property For Sale In Chisipite,1520000,Chisipite, Harare North,,,,
2025-09-06 00:43:54,Charming Family Home In Hillside,170000,Hillside, Bulawayo South,1,,5,2
2025-09-06 00:43:54,Hunyani hills,2000000,Lake Chivero,,,,,16
2025-09-06 00:43:54,Norton Katanga house for sale,35000,Katanga, Norton,120,,4,1
2025-09-06 00:43:54,Charming 3-Bed Home on Expansive 4000m² in Waterfalls,150000,Waterfalls, Harare South,4000,,3,1
2025-09-06 00:43:57,"1000 m² Residential Stand for Sale in Prime Ruwa, Mashonaland East",35000,Ruwa,,,,,
2025-09-06 00:43:57,"Spacious Warehouse & Factory for Sale in Msasa, Harare East!",2500000,Msasa, Harare East,3000,,,
2025-09-06 00:43:57,Neat and secure townhouse in a complex of 16 units,95000,Mainway Meadows, Harare South,220,,3,2
2025-09-06 00:43:57,Commercial Virgin Land for Sale – Prime Location Along Main Road to Chimanimani,280000,Fern valley, Mutare,,,,
2025-09-06 00:43:57,Prospect Stands for Sale,50000,Prospect, Harare South,,,,
2025-09-06 00:43:57,Heavenly Abode!!,550000,Mount Pleasant, Harare North,1000,,5,2
2025-09-06 00:43:57,Commercial Property For Sale in Harare City Centre,480000,Harare City Centre, Harare CBD,500,,,
2025-09-06 00:43:57,In-complete 5-Bedroom Double Storey for Sale in Brookview,400000,Brookview, Harare North,600,,5,3
2025-09-06 00:43:57,Expansive Industrial Complex With Ample Facilities,2499000,Kelvin West, Bulawayo CBD,,,,
2025-09-06 00:43:57,Unit j house for sale,26000,Chitungwiza,,175,,4,
2025-09-06 00:43:57,3-Bedroom House For Sale In Marlborough,200000,Marlborough, Harare West,,,3,2
2025-09-06 00:43:57,Prime Land for Agriculture or Retirement,48000,Gumtree, Bulawayo East,,,,
2025-09-06 00:43:57,Corehouse For Sale In Famona,85000,Famona, Bulawayo South,200,,3,
2025-09-06 00:43:57,"4-Bedroom Home with Expansive Land in Kingsdale, Bulawayo",105000,Kingsdale, Bulawayo North,400,,4,2
2025-09-06 00:43:57,Magnificent Home On Wallis Rd Entertainer's Dream,550000,Wallis Road, Mandara,,,6,4
2025-09-06 00:43:57,Ivory Park -Close To Fidelity Southview Park,49000,Southview Park, Harare South,300,,4,2
2025-09-06 00:43:57,Spacious Family Home with a lovely garden!,140000,Banket,,,,3,2
2025-09-06 00:43:57,Prime Location.  Potential  For Commercial,800000,Harare Drive, Pomona,,,7,6
2025-09-06 00:43:57,Carrick Creagh Villas in-complete Double Storey,220000,Carrick Creagh, Harare North,300,,5,4
2025-09-06 00:43:57,"Luxury 4-Bed Townhouse Complex in Helensvale, Harare for Sale",360000,Gaydon Road, Helensvale,100,,4,
2025-09-06 00:44:00,Chitungwiza Unit L Extension,6000,Chitungwiza,,,,,
2025-09-06 00:44:00,Spacious 3-Bedroom Cluster with Borehole in Marlborough!,165000,Marlborough, Harare West,300,,3,1
2025-09-06 00:44:00,An expansive opportunity to develop your dream with endless possibilities,180000,Douglasdale, Bulawayo East,,,,
2025-09-06 00:44:00,"4-Bedroom Family Home with Borehole in Crowhill Views, Harare North",180000,Crowhill Views, Harare North,200,,4,2
2025-09-06 00:44:00,Good for development,450000,Glen Clova Avenue, Highlands,800,,3,1
2025-09-06 00:44:00,Introducing the Modern Cluster Units in Parktown Waterfalls,105000,Waterfalls, Harare South,300,,4,3
2025-09-06 00:44:00,3-Bed House for Sale in (Charara) Kariba with Swimming Pool & Borehole,180000,Kariba,,600,,3,
2025-09-06 00:44:00,Ready To Build Stand,13000,Ruwa,,,,,
2025-09-06 00:44:00,"755m² Warehouse & Factory For Sale in Chiredzi, Masvingo",420000,Chiredzi,,755,,,
2025-09-06 00:44:00,Burnside Lodge,1450000,Burnside, Bulawayo East,6000,,,
2025-09-06 00:44:00,"Prime 1112m² Residential Land in Norton, Mashonaland West",18000,Norton,,,,,
